0.7598,-2.43136,0.342162
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7598,-0.15196,0.359348
0.7599,-0.15228,0.359314
0.7597,-0.15134,0.359384
0.7595,-0.1513,0.359447
0.7593,-0.15126,0.359511
0.759,-0.1509,0.359608
0.7588,-0.15116,0.359669
0.7585,-0.1508,0.359766
0.7581,-0.15042,0.359895
0.7576,-0.15002,0.360056
0.7572,-0.15024,0.36018
0.7569,-0.15048,0.360273
0.7563,-0.14946,0.36047
0.7557,-0.14934,0.36066
0.7554,-0.15018,0.360748
0.7547,-0.14884,0.360979
0.7539,-0.14838,0.361235
0.7535,-0.1495,0.361352
0.7526,-0.14782,0.361649
0.7522,-0.14924,0.361764
0.7512,-0.14724,0.362094
0.7502,-0.14704,0.362411
0.749,-0.1462,0.362796
0.7484,-0.14788,0.362972
0.7471,-0.14552,0.3634
0.7464,-0.14718,0.363608
0.745,-0.1448,0.364067
0.7435,-0.1442,0.364544
0.7418,-0.14326,0.365087
0.74,-0.1426,0.36566
0.7391,-0.14512,0.365924
0.7371,-0.14142,0.366583
0.735,-0.1407,0.36725
0.7327,-0.13964,0.367983
0.7315,-0.1427,0.368338
0.729,-0.1383,0.36916
0.7263,-0.13716,0.370019
0.7248,-0.14046,0.370467
0.7218,-0.13536,0.371451
0.7185,-0.1338,0.372503
0.7168,-0.13826,0.373006
0.7132,-0.13184,0.374189
0.7114,-0.13688,0.374718
0.7075,-0.1298,0.376001
0.7032,-0.12774,0.377372
0.7011,-0.13392,0.377987
0.6965,-0.1255,0.379501
0.6942,-0.13194,0.380177
0.6893,-0.12316,0.381788
0.6867,-0.12954,0.38256
0.6841,-0.12902,0.383383
0.6786,-0.11922,0.385191
0.6727,-0.11684,0.387069
0.6667,-0.11534,0.388971
0.6603,-0.11286,0.391007
0.6571,-0.12182,0.391948
0.6504,-0.10998,0.39415
0.6468,-0.11856,0.39522
0.6396,-0.10632,0.397582
0.632,-0.1036,0.399998
0.6241,-0.10112,0.402507
0.6159,-0.09858,0.405111
0.6074,-0.09598,0.40781
0.5985,-0.093,0.410638
0.5894,-0.09058,0.413525
0.5847,-0.10284,0.414914
0.575,-0.0859,0.418099
0.57,-0.099,0.419576
0.5598,-0.08136,0.422925
0.5491,-0.07772,0.426325
0.5382,-0.07494,0.429782
0.5331,-0.09132,0.431266
0.5241,-0.07782,0.434205
0.517,-0.0821,0.436411
0.5135,-0.0922,0.437438
0.5138,-0.10366,0.437257
0.4992,-0.05604,0.442218
0.4881,-0.06432,0.445655
0.4789,-0.06818,0.448526
0.4749,-0.08298,0.449675
0.4711,-0.08282,0.450874
0.464,-0.0715,0.453197
0.4572,-0.07104,0.455344
0.4506,-0.07032,0.45743
0.4474,-0.07988,0.458367
0.4408,-0.06836,0.460534
0.4337,-0.06544,0.462794
0.43,-0.0749,0.463889
0.4224,-0.06168,0.466385
0.4185,-0.072,0.467536
0.4105,-0.0581,0.470163
0.402,-0.0549,0.472866
0.3932,-0.05224,0.47566
0.3887,-0.06424,0.476988
0.3795,-0.0483,0.480009
0.3748,-0.06086,0.481396
0.3651,-0.04392,0.484581
0.3553,-0.04166,0.487687
0.3502,-0.05474,0.489196
0.3401,-0.03772,0.492508
0.3294,-0.03378,0.495911
0.324,-0.0486,0.497501
0.3131,-0.02992,0.501078
0.3019,-0.02678,0.504632
0.2962,-0.04214,0.506313
0.2848,-0.02276,0.510053
0.2731,-0.01952,0.513765
0.2671,-0.03542,0.515537
0.2552,-0.01534,0.519439
0.2429,-0.01168,0.523344
0.2306,-0.00922,0.52724
0.2245,-0.0266,0.529032
0.2122,-0.00554,0.533068
0.1998,-0.00276,0.536998
0.1935,-0.0198,0.538855
0.181,0.0013,0.542954
0.1685,0.0038,0.546914
0.1622,-0.01354,0.548769
0.1499,0.00692,0.5528
0.1373,0.01034,0.556798
0.1311,-0.00762,0.558617
0.119,0.0125,0.562583
0.1129,-0.00428,0.564379
0.1011,0.01518,0.568245
0.0893,0.01754,0.571983
0.0777,0.01926,0.575652
0.0721,0.00238,0.57729
0.0612,0.02046,0.580863
0.0558,0.00504,0.582449
0.0453,0.02244,0.58589
0.0351,0.02358,0.589113
0.0301,0.00898,0.590579
0.0206,0.02438,0.59369
0.0114,0.02532,0.596597
0.0026,0.02588,0.599376
-0.0055,0.0254,0.598192
-0.0093,0.01326,0.596968
-0.0165,0.0249,0.594611
-0.0233,0.02506,0.592466
-0.0294,0.02418,0.59055
-0.0322,0.01484,0.589738
-0.0374,0.02308,0.588037
-0.042,0.0222,0.586593
-0.0441,0.01512,0.585985
-0.0477,0.02034,0.584811
-0.0508,0.01946,0.58384
-0.052,0.014,0.583503
-0.054,0.0168,0.582851
-0.0554,0.01528,0.582421
-0.0562,0.01364,0.582182
-0.0563,0.01156,0.582166
-0.0561,0.01062,0.582236
-0.0553,0.00866,0.582503
-0.0528,0.00306,0.583333
-0.0517,0.00704,0.58365
-0.0504,0.00618,0.584066
-0.0475,0.0008,0.585021
-0.0458,0.00406,0.585532
-0.044,0.0034,0.586105
-0.04,-0.004,0.587421
-0.0378,0.00096,0.588077
-0.0355,0.0002,0.588808
-0.0305,-0.0089,0.590453
-0.0279,-0.00222,0.591222
-0.0251,-0.00338,0.592113
-0.0193,-0.01354,0.594018
-0.0162,-0.00606,0.594939
-0.0126,-0.00828,0.596091
-0.0024,-0.03012,0.599471
0.0056,-0.02512,0.598154
0.0135,-0.0264,0.595545
0.0318,-0.06126,0.589514
0.0427,-0.04124,0.586229
0.0544,-0.04598,0.582505
0.0806,-0.09472,0.573879
0.0941,-0.05932,0.56989
0.1071,-0.06042,0.565784
0.1199,-0.06238,0.561734
0.1449,-0.10398,0.55354
0.157,-0.0677,0.55
0.1686,-0.06852,0.546337
0.191,-0.1054,0.538998
0.2017,-0.07244,0.535873
0.2119,-0.07298,0.532654
0.2312,-0.10414,0.526335
0.249,-0.1032,0.520731
0.2572,-0.07604,0.518351
0.2718,-0.09816,0.513582
0.2783,-0.07516,0.511707
0.2843,-0.07486,0.509818
0.295,-0.0911,0.506322
0.2997,-0.07404,0.504969
0.3039,-0.07338,0.50365
0.3108,-0.08286,0.501404
0.3136,-0.07112,0.50061
0.3158,-0.06976,0.499927
0.3176,-0.06892,0.499366
0.3199,-0.07088,0.498626
0.3203,-0.06526,0.498542
0.3199,-0.06278,0.498687
0.319,-0.0611,0.498983
0.3159,-0.05388,0.500015
0.3137,-0.05614,0.500691
0.3082,-0.04514,0.502508
0.3049,-0.05108,0.503503
0.2973,-0.03666,0.506008
0.293,-0.0457,0.507295
0.2836,-0.02852,0.510388
0.2785,-0.0404,0.511906
0.2676,-0.02082,0.515489
0.2617,-0.03464,0.517245
0.2496,-0.01362,0.521218
0.2367,-0.00864,0.525322
0.23,-0.0259,0.527303
0.2165,-0.0028,0.531733
0.2026,0.00118,0.536145
0.1885,0.0046,0.540615
0.1815,-0.0153,0.542672
0.1677,0.00786,0.547196
0.1609,-0.01178,0.549192
0.1475,0.0107,0.553585
0.1409,-0.00838,0.555522
0.1281,0.01278,0.559716
0.1219,-0.00578,0.561531
0.11,0.0137,0.565429
0.1042,-0.00344,0.567128
0.0987,-0.00324,0.568863
0.0879,0.01482,0.572404
0.0827,-0.00094,0.573924
0.0731,0.01418,0.577064
0.0641,0.01418,0.579901
0.0592,0.00286,0.58136
0.0663,-0.03456,0.57884
0.0674,-0.01678,0.578627
0.0709,-0.02468,0.577465
0.0876,-0.06762,0.571877
0.098,-0.0508,0.568725
0.1178,-0.08296,0.562241
0.1274,-0.05428,0.559431
0.1454,-0.08308,0.55354
0.1539,-0.05628,0.551063
0.1695,-0.0807,0.545961
0.1767,-0.05694,0.543871
0.1835,-0.0571,0.541726
0.1959,-0.07638,0.537672
0.2015,-0.0571,0.536052
0.2112,-0.07134,0.532887
0.219,-0.0672,0.530459
0.2222,-0.05404,0.52955
0.227,-0.0598,0.527993
0.2287,-0.05084,0.527525
0.2306,-0.05182,0.526919
0.2309,-0.04708,0.52686
0.2307,-0.04554,0.526935
0.229,-0.0407,0.527507
0.2275,-0.041,0.527978
0.2234,-0.03238,0.529335
0.2208,-0.03636,0.530125
0.2145,-0.024,0.532204
0.2109,-0.03138,0.533283
0.2029,-0.01658,0.535916
0.1985,-0.0265,0.537228
0.1891,-0.00962,0.540319
0.1841,-0.02182,0.541803
0.1737,-0.00354,0.545219
0.1683,-0.01746,0.546816
0.1574,0.00122,0.550393
0.1518,-0.01356,0.552047
0.1407,0.00516,0.555687
0.1351,-0.01022,0.557336
0.1242,0.00786,0.560909
0.1188,-0.00756,0.562494
0.1085,0.0092,0.565868
0.1035,-0.0057,0.567331
0.0939,0.01002,0.570476
0.0894,-0.00438,0.571786
0.0809,0.00932,0.574569
0.078,-0.0069,0.575361
0.0809,-0.02488,0.574311
0.0854,-0.03058,0.572849
0.1024,-0.07148,0.567182
0.1143,-0.05856,0.563528
0.1382,-0.09934,0.555687
0.1497,-0.06444,0.552325
0.1708,-0.09746,0.545425
0.1807,-0.06584,0.542543
0.1899,-0.06558,0.539645
0.2068,-0.09206,0.534118
0.2145,-0.066,0.531887
0.2277,-0.08514,0.527582
0.2333,-0.06346,0.52598
0.2423,-0.07546,0.523053
0.2458,-0.05966,0.522068
0.2505,-0.0642,0.520553
0.2519,-0.05458,0.520184
0.2525,-0.0523,0.520012
0.2518,-0.04826,0.520263
0.2485,-0.0398,0.521367
0.246,-0.0417,0.522141
0.2393,-0.02776,0.524358
0.2351,-0.03442,0.525632
0.2254,-0.01598,0.528828
0.2139,-0.00828,0.532511
0.2011,-0.00182,0.536595
0.1942,-0.01814,0.538647
0.1801,0.00628,0.543276
0.1727,-0.01234,0.545468
0.1579,0.01282,0.550323
0.1503,-0.00726,0.552567
0.1354,0.01762,0.557452
0.128,-0.0034,0.559626
0.1136,0.02048,0.564345
0.0996,0.02208,0.56877
0.0929,0.00152,0.570727
0.0803,0.02174,0.574851
0.0744,0.00282,0.576569
0.0637,0.01936,0.580066
0.0588,0.00294,0.581487
0.0501,0.01608,0.584329
0.0486,-0.00522,0.584641
0.0601,-0.04652,0.580704
0.0713,-0.04786,0.577164
0.0971,-0.09682,0.568662
0.1108,-0.06326,0.564596
0.1368,-0.10536,0.556083
0.1612,-0.10544,0.548391
0.1726,-0.06872,0.545074
0.193,-0.0998,0.538409
0.2108,-0.09556,0.53283
0.2186,-0.06712,0.530586
0.2314,-0.08468,0.526419
0.2365,-0.0626,0.524978
0.2442,-0.07194,0.52248
0.2468,-0.05716,0.521772
0.2493,-0.05736,0.520982
0.2486,-0.04762,0.521277
0.2471,-0.04492,0.52177
0.2418,-0.03246,0.523534
0.238,-0.0362,0.524704
0.2287,-0.01784,0.527774
0.2231,-0.02782,0.529464
0.2106,-0.00462,0.533579
0.2036,-0.01972,0.535672
0.1886,0.00728,0.540604
0.1723,0.01444,0.545796
0.1638,-0.00726,0.548312
0.1466,0.02228,0.553956
0.1291,0.02668,0.559506
0.1118,0.02954,0.564981
0.1035,0.0042,0.567406
0.0877,0.02986,0.57258
0.0802,0.00646,0.574768
0.0663,0.02844,0.579315
0.0598,0.00754,0.581207
0.0482,0.02516,0.584996
0.0431,0.00668,0.586464
0.0343,0.01954,0.589335
0.0272,0.01586,0.591546
0.0245,0.0032,0.592301
0.0281,-0.01642,0.591018
0.0475,-0.0677,0.584516
0.0643,-0.06326,0.579254
0.0876,-0.08742,0.571727
0.1447,-0.20024,0.552878
0.1729,-0.11918,0.544599
